wy,wr,wd,wc,cap_min_pct,top_n,daily_replace_k,val2026_strict_period_return,val2026_strict_excess_equal,val2026_strict_max_drawdown,val2026_strict_turnover_mean,hold2026_recent_period_return,hold2026_recent_excess_equal,hold2026_recent_max_drawdown,hold2026_recent_turnover_mean,same_pre_2025_period_return,same_pre_2025_excess_equal,same_pre_2025_max_drawdown,same_pre_2025_turnover_mean,same_comp_2025_period_return,same_comp_2025_excess_equal,same_comp_2025_max_drawdown,same_comp_2025_turnover_mean,selection_score_period
0.0,0.5,0.5,0.0,0.0,10,3,0.0778199400297428,-0.04117477279984705,-0.13720503040219634,0.6045454545454544,-0.07446712668061828,-0.03239900286317443,-0.0630532237335184,0.6666666666666666,-0.03645050342023093,-0.014837501596805636,-0.015253463830351865,0.6666666666666666,0.0067026924032300705,-0.006681768999662996,-0.03127831349271848,0.6444444444444444,-0.029856289065195076
0.0,0.5,0.5,0.0,0.5,20,5,0.0053753889575187674,-0.11361932387207108,-0.10821622703646916,0.5056818181818182,-0.06930943545125068,-0.02724131163380683,-0.041176120431936525,0.5833333333333334,-0.03852083184790778,-0.016907830024482484,-0.03224185263260326,0.5833333333333334,-0.004346311138238135,-0.0177307725411312,-0.026356863952365917,0.5555555555555556,-0.06313481403572574
0.0,0.5,0.5,0.0,0.5,20,3,-0.0025575106454122087,-0.12155222347500205,-0.09336334245677336,0.30795454545454537,-0.051624587350658,-0.009556463533214155,-0.02277970766332782,0.4166666666666667,-0.04087452593455598,-0.01926152411113069,-0.03237858439329466,0.4166666666666667,-0.002746862669563588,-0.016131324072456654,-0.025017096790000415,0.3777777777777777,-0.06239654367459257
0.0,0.5,0.5,0.0,0.5,10,5,-0.028356380248684587,-0.14735109307827443,-0.15400617986658893,1.0,-0.049581683373812746,-0.007513559556368898,-0.023307053473191286,1.0,-0.06774565288763212,-0.04613265106420683,-0.0546760735447378,1.0,-0.011184095614419687,-0.024568557017312753,-0.03294015399665329,1.0,-0.07879156298654366
0.0,0.5,0.5,0.0,0.5,10,3,0.07056142784451813,-0.04843328498507171,-0.09845817670037482,0.6045454545454544,-0.07980605755472092,-0.037737933737277074,-0.04930232061475348,0.6666666666666666,-0.051869858552859194,-0.0302568567294339,-0.030925534236941554,0.6666666666666666,-0.008470330675854454,-0.02185479207874752,-0.03427381466295487,0.6444444444444444,-0.039046208998828755
0.0,0.5,0.5,0.25,0.0,20,5,0.08062822429070593,-0.038366488538883914,-0.06905278920078928,0.5056818181818182,-0.05732304682793077,-0.01525492301048692,-0.050275651469761096,0.5833333333333334,-0.01978995947553419,0.0018230423478911018,-0.02473576239366848,0.5833333333333334,-0.00014359740646374686,-0.013528058809356813,-0.014906373206677648,0.5555555555555556,-0.02283440306433935
0.0,0.5,0.5,0.25,0.0,20,3,0.045826805435681406,-0.07316790739390844,-0.05576449749929324,0.30795454545454537,-0.03471081284156696,0.007357310975876885,-0.038743900165097545,0.4166666666666667,-0.024876086524022734,-0.0032630847005974406,-0.022399867727887268,0.4166666666666667,-0.001519066774039901,-0.014903528176932967,-0.016997955611635196,0.3777777777777777,-0.03381122251491914
0.0,0.5,0.5,0.25,0.0,10,5,0.13945981382073414,0.02046510099114429,-0.07142058815671681,1.0,-0.08390288083880793,-0.04183475702136408,-0.05374040907649413,1.0,-0.050208726028794115,-0.028595724205368822,-0.05478679742462489,1.0,-0.004206602986242092,-0.017591064389135158,-0.027219045724444668,1.0,-0.008177412098501684
0.0,0.5,0.5,0.25,0.0,10,3,-0.005468326678980007,-0.12446303950856985,-0.08733999577573648,0.6045454545454544,0.006024390989030959,0.048092514806474806,0.0,0.6666666666666666,-0.058082478647021096,-0.0364694768235958,-0.06601055739990247,0.6666666666666666,0.0071906084257544745,-0.006193852977138592,-0.02328829065808813,0.6444444444444444,-0.05038473854734789
0.0,0.5,0.5,0.25,0.5,20,5,0.04194897220932936,-0.07704574062026048,-0.06668751769298187,0.5056818181818182,-0.0071568845546995385,0.03491123926274431,-0.015736643579455034,0.5833333333333334,-0.025860047389700158,-0.004247045566274865,-0.031579781608224056,0.5833333333333334,-0.007363474909578449,-0.020747936312471515,-0.01582110185584007,0.5555555555555556,-0.029692020745243103
0.0,0.5,0.5,0.25,0.5,20,3,0.036401459350364096,-0.08259325347922575,-0.05252516902467441,0.30795454545454537,-0.012792836320749013,0.029275287496694835,-0.024354565241546333,0.4166666666666667,-0.024892797099938968,-0.003279795276513675,-0.029094533192126404,0.4166666666666667,-0.0005867246635562484,-0.013971186066449315,-0.01573417793849552,0.3777777777777777,-0.032435789392922326
0.0,0.5,0.5,0.25,0.5,10,5,0.017010269193748373,-0.10198444363584147,-0.0891167391633908,1.0,-0.03066603441442206,0.011402089403021787,-0.030905173717731715,1.0,-0.03129323928952554,-0.00968023746610025,-0.039742940934417215,1.0,-0.017536943395726645,-0.03092140479861971,-0.023670069864529575,1.0,-0.04913272362508121
0.0,0.5,0.5,0.25,0.5,10,3,-0.05744518231387474,-0.1764398951434646,-0.07423961445512983,0.6045454545454544,0.010676641930662978,0.052744765748106825,-0.004751575715392864,0.6666666666666666,-0.04927974875771379,-0.0276667469342885,-0.04974822093593545,0.6666666666666666,0.007200104445530542,-0.0061843569573625246,-0.022131917130941425,0.6444444444444444,-0.07128942696128002
0.0,0.5,0.5,0.5,0.0,20,5,0.06454627247528477,-0.05444844035430507,-0.04891749449576521,0.5056818181818182,-0.04385581001040184,-0.0017876861929579935,-0.034593231598233576,0.5833333333333334,-0.027615975470407284,-0.0060029736469819905,-0.02687350952760903,0.5833333333333334,0.007752968774999758,-0.005631492627893309,-0.010208986276273535,0.5555555555555556,-0.02669388964890808
0.0,0.5,0.5,0.5,0.0,20,3,0.053919284819264,-0.06507542801032584,-0.04147032023042563,0.30795454545454537,-0.033286251633273256,0.008781872184170592,-0.01984558469427644,0.4166666666666667,-0.027600559883962927,-0.005987558060537634,-0.02685808217055996,0.4166666666666667,0.012016347707069608,-0.0013681136958234585,-0.007856971042068062,0.3777777777777777,-0.028191825322058144
0.0,0.5,0.5,0.5,0.0,10,5,0.02032649547162002,-0.09866821735796982,-0.0640053147552826,1.0,-0.03644989664038201,0.005618227177061841,-0.021693655007671953,1.0,-0.03229809955122265,-0.010685097727797355,-0.03660094439412198,1.0,0.0032767718355224407,-0.010107689567370626,-0.019737642687467027,1.0,-0.04611505911109616
0.0,0.5,0.5,0.5,0.0,10,3,0.04877245260246177,-0.07022226022712807,-0.0480002512046539,0.6045454545454544,-0.0174264110271104,0.024641712790333448,-0.013307319093048608,0.6666666666666666,-0.02931043262470512,-0.007697430801279825,-0.03362656199998071,0.6666666666666666,0.0051659158722408005,-0.008218545530652266,-0.016853462300893796,0.6444444444444444,-0.027826985354414083
0.0,0.5,0.5,0.5,0.5,20,5,0.06035116881487257,-0.058643544014717275,-0.04851002866788856,0.5056818181818182,-0.038582123239762955,0.0034860005776808922,-0.03615805339535694,0.5833333333333334,-0.024479920931976484,-0.0028669191085511914,-0.023735060447895306,0.5833333333333334,-0.0036611027007144026,-0.01704556410360747,-0.011256053605127825,0.5555555555555556,-0.02850496714402635
0.0,0.5,0.5,0.5,0.5,20,3,0.06573692696749212,-0.05325778586209773,-0.041492625796999305,0.30795454545454537,-0.027250967616121557,0.01481715620132229,-0.02609333155022675,0.4166666666666667,-0.02198481202287972,-0.0003718101994544254,-0.021238046392948906,0.4166666666666667,0.003419357162661729,-0.009965104240231337,-0.007856971042068062,0.3777777777777777,-0.02181225175356627
0.0,0.5,0.5,0.5,0.5,10,5,0.01612096180611,-0.10287375102347984,-0.049759918266876646,1.0,-0.025925121134534046,0.0161430026829098,-0.021239807003024858,1.0,-0.02291846200133818,-0.0013054601779128872,-0.02726301299883027,1.0,-0.010925222780909238,-0.024309684183802305,-0.01973764268746714,1.0,-0.046099708944095756
0.0,0.5,0.5,0.5,0.5,10,3,0.043321168489821815,-0.07567354433976803,-0.04761494446051329,0.6045454545454544,0.0046199249794671715,0.04668804879691102,-0.013307319093048608,0.6666666666666666,-0.019065928631127327,0.002547073192297966,-0.023427609752406986,0.6666666666666666,-0.008711027132029425,-0.02209548853492249,-0.016853462300893685,0.6444444444444444,-0.02531334505506154
0.0,0.5,0.5,0.75,0.0,20,5,0.019046154114841007,-0.09994855871474884,-0.06298005360017267,0.5056818181818182,-0.021285952868618785,0.020782170948825063,-0.013753524729609445,0.5833333333333334,-0.018687691766340664,0.002925310057084629,-0.019912421305854133,0.5833333333333334,0.0057892412404882965,-0.00759522016240477,-0.008793220779205746,0.5555555555555556,-0.04048179520022873
0.0,0.5,0.5,0.75,0.0,20,3,0.028571632934436098,-0.09042307989515375,-0.0560625342796075,0.30795454545454537,-0.03402598514869515,0.0080421386687487,-0.02563709372118461,0.4166666666666667,-0.01509123764087672,0.006521764182548573,-0.01632045574490526,0.4166666666666667,0.007291839138644063,-0.0060926222642490035,-0.007825294258023918,0.3777777777777777,-0.03861547999788708
0.0,0.5,0.5,0.75,0.0,10,5,-0.04594390395965364,-0.1649386167892435,-0.07260762531381271,1.0,-0.042563374530175,-0.0004952507127311545,-0.03284220820209327,1.0,-0.018636251407412874,0.002976750416012419,-0.021779852671712674,1.0,-0.01091382898265969,-0.024298290385552757,-0.0158428810015816,1.0,-0.07754442122877342
0.0,0.5,0.5,0.75,0.0,10,3,0.0005658462188686819,-0.11842886661072116,-0.040116206293081214,0.6045454545454544,-0.027296955454964023,0.014771168362479825,-0.02125567805581141,0.6666666666666666,-0.019101349179188376,0.002511652644236917,-0.022243460596379494,0.6666666666666666,-0.017949060781802695,-0.03133352218469576,-0.022783453639453555,0.6444444444444444,-0.053923478315273395
0.0,0.5,0.5,0.75,0.5,20,5,0.020045333238075003,-0.09894937959151484,-0.06298005360017267,0.5056818181818182,-0.021285952868618785,0.020782170948825063,-0.013753524729609445,0.5833333333333334,-0.018687691766340664,0.002925310057084629,-0.019912421305854133,0.5833333333333334,0.0019330973763080905,-0.011451364026584976,-0.0066068560725564,0.5555555555555556,-0.04061058617440046
0.0,0.5,0.5,0.75,0.5,20,3,0.019767974913670106,-0.09922673791591974,-0.0560625342796075,0.30795454545454537,-0.03402598514869515,0.0080421386687487,-0.02563709372118461,0.4166666666666667,-0.01509123764087672,0.006521764182548573,-0.01632045574490526,0.4166666666666667,0.007291839138644063,-0.0060926222642490035,-0.007825294258023918,0.3777777777777777,-0.04257712610723178
0.0,0.5,0.5,0.75,0.5,10,5,-0.045489777847809165,-0.164484490677399,-0.07260762531381271,1.0,-0.042563374530175,-0.0004952507127311545,-0.03284220820209327,1.0,-0.018636251407412874,0.002976750416012419,-0.021779852671712674,1.0,-0.01091382898265969,-0.024298290385552757,-0.0158428810015816,1.0,-0.0773400644784434
0.0,0.5,0.5,0.75,0.5,10,3,0.011908895378185402,-0.10708581745140444,-0.040116206293081214,0.6045454545454544,-0.027296955454964023,0.014771168362479825,-0.02125567805581141,0.6666666666666666,-0.019101349179188376,0.002511652644236917,-0.022243460596379494,0.6666666666666666,-0.017949060781802695,-0.03133352218469576,-0.022783453639453555,0.6444444444444444,-0.04881910619358087
0.0,1.0,0.0,0.0,0.0,20,5,0.08736805243897838,-0.03162666039061146,-0.13314157454077025,0.5056818181818182,-0.06735733978276681,-0.025289215965322964,-0.05506017906674332,0.5833333333333334,-0.040361710053617106,-0.018748708230191813,-0.029458864340186075,0.5833333333333334,0.028693377670450104,0.015308916267557038,-0.033676109988799885,0.5555555555555556,-0.021070269961501114
0.0,1.0,0.0,0.0,0.0,20,3,0.006054009680389383,-0.11294070314920046,-0.1402077913317279,0.30795454545454537,-0.06142028090759866,-0.01935215709015481,-0.054289415259142104,0.4166666666666667,-0.06206274770479747,-0.04044974588137218,-0.0417148493627586,0.4166666666666667,0.018401209153757314,0.005016747750864248,-0.04458008166038652,0.3777777777777777,-0.060976305409255104
0.0,1.0,0.0,0.0,0.0,10,5,0.16403825989268705,0.04504354706309721,-0.16696499630810124,1.0,-0.05782005039592897,-0.01575192657848512,-0.054037482597119824,1.0,-0.05642910846396021,-0.034816106640534916,-0.03588783083940272,1.0,-0.04370430068161024,-0.05708876208450331,-0.0656441345588602,1.0,0.0025458842250167327
0.0,1.0,0.0,0.0,0.0,10,3,0.04280517663205896,-0.07618953619753088,-0.17190711043816653,0.6045454545454544,-0.06629030015041448,-0.024222176332970635,-0.054595959348845424,0.6666666666666666,-0.07128171857539778,-0.049668716751972486,-0.054821744457936306,0.6666666666666666,0.04527107965435562,0.03188661825146255,-0.05503989874645432,0.6444444444444444,-0.043008150147208046
0.0,1.0,0.0,0.0,0.5,20,5,0.06955039331399449,-0.04944431951559536,-0.11602414523588622,0.5056818181818182,-0.037899659059840274,0.004168464757603574,-0.02868138902459383,0.5833333333333334,-0.05229883735610097,-0.030685835532675676,-0.04018032922839365,0.5833333333333334,-0.031563208565851486,-0.04494766996874455,-0.039195314331731734,0.5555555555555556,-0.032552853417830055
0.0,1.0,0.0,0.0,0.5,20,3,-0.001125008896500579,-0.12011972172609042,-0.13360359551777634,0.30795454545454537,-0.02779762745942882,0.014270496358015028,-0.0335121569186847,0.4166666666666667,-0.057214511994391426,-0.03560151017096613,-0.04515886191245355,0.4166666666666667,-0.034767017106809406,-0.04815147850970247,-0.04353591395785228,0.3777777777777777,-0.06304919898933722
0.0,1.0,0.0,0.0,0.5,10,5,0.13169130365052717,0.012696590820937326,-0.15364668350357713,1.0,-0.05502157075053071,-0.012953446933086865,-0.050362924973002876,1.0,-0.06133100679034231,-0.03971800496691702,-0.03691127412260953,1.0,-0.04493212417823733,-0.0583165855811304,-0.053115365218214694,1.0,-0.012230084446057032
0.0,1.0,0.0,0.0,0.5,10,3,0.017758389786728834,-0.10123632304286101,-0.16982625797956663,0.6045454545454544,-0.05519489071485395,-0.013126766897410103,-0.034898294064479196,0.6666666666666666,-0.08984558376658303,-0.06823258194315773,-0.060643762723516015,0.6666666666666666,-0.04038503121406756,-0.053769492616960624,-0.05547489500796898,0.6444444444444444,-0.06713834827765773
0.0,1.0,0.0,0.25,0.0,20,5,0.0634467591188781,-0.05554795371071175,-0.11315615583280325,0.5056818181818182,-0.050963136942951404,-0.008895013125507556,-0.04003564260484116,0.5833333333333334,-0.05715790606538451,-0.03554490424195922,-0.03570446812510486,0.5833333333333334,0.021964907500791275,0.008580446097898209,-0.03574937742137341,0.5555555555555556,-0.031265001172806325
0.0,1.0,0.0,0.25,0.0,20,3,0.004701362419426314,-0.11429335041016353,-0.13688209389039252,0.30795454545454537,-0.05187401481440912,-0.009805890996965272,-0.047387069244672175,0.4166666666666667,-0.06705933894184446,-0.04544633711841917,-0.04506391543881494,0.4166666666666667,-0.0009762551383429852,-0.014360716541236052,-0.04333033950055909,0.3777777777777777,-0.06285453848276319
0.0,1.0,0.0,0.25,0.0,10,5,0.03032624836688047,-0.08866846446270937,-0.18472276621614347,1.0,-0.03193520864018651,0.01013291517725734,-0.03586008111269268,1.0,-0.06092072530128012,-0.03930772347785483,-0.053156833996580555,1.0,-0.028629923598639473,-0.04201438500153254,-0.05391842641195421,1.0,-0.04956589648581299
0.0,1.0,0.0,0.25,0.0,10,3,0.04876280924776211,-0.07023190358182774,-0.14641686306645552,0.6045454545454544,-0.0234626426625113,0.018605481154932546,-0.034282245989789906,0.6666666666666666,-0.06901993673694429,-0.047406934913518994,-0.06280755965415619,0.6666666666666666,0.0041321165408876315,-0.009252344862005435,-0.06626896671325755,0.6444444444444444,-0.03545187828941801
0.0,1.0,0.0,0.25,0.5,20,5,0.06856094887171382,-0.05043376395787602,-0.09837270843509427,0.5056818181818182,-0.010282272854544305,0.03178585096289954,-0.012769926087558225,0.5833333333333334,-0.053992560988821325,-0.03237955916539603,-0.04202297317179027,0.5833333333333334,-0.027568712966130837,-0.040953174369023904,-0.030113325666916713,0.5555555555555556,-0.025748641070482317
0.0,1.0,0.0,0.25,0.5,20,3,0.04848943875368761,-0.07050527407590224,-0.10985784547459332,0.30795454545454537,-0.02781047432492556,0.014257649492518287,-0.039632283902220844,0.4166666666666667,-0.051343057724546615,-0.02973005590112132,-0.04085008645526855,0.4166666666666667,-0.02960182948434187,-0.042986290887234935,-0.031818703181225705,0.3777777777777777,-0.03907041297927987
0.0,1.0,0.0,0.25,0.5,10,5,0.17454330488528425,0.0555485920556944,-0.11625674481577908,1.0,-0.030691626119429327,0.01137649769801452,-0.01955634082561508,1.0,-0.060613687254743365,-0.03900068543131807,-0.04510732835779574,1.0,-0.055107623139840745,-0.06849208454273381,-0.0649198334925708,1.0,0.011717075353458329
0.0,1.0,0.0,0.25,0.5,10,3,0.1276941930710791,0.008699480241489255,-0.11547941292445296,0.6045454545454544,-0.027050430630549238,0.01501769318689461,-0.01941370677734089,0.6666666666666666,-0.05702044344667434,-0.03540744162324905,-0.06099697783092928,0.6666666666666666,-0.03846433529864901,-0.05184879670154208,-0.051533662863932905,0.6444444444444444,-0.005419246343324851
0.0,1.0,0.0,0.5,0.0,20,5,0.13753884935548188,0.01854413652589204,-0.048035306562323354,0.5056818181818182,-0.04889524931225819,-0.006827125494814346,-0.051707280594499694,0.5833333333333334,-0.043144555830765374,-0.02153155400734008,-0.031797472630855306,0.5833333333333334,0.006943996336225,-0.006440465066668066,-0.03074405386152712,0.5555555555555556,0.0024422772018466102
0.0,1.0,0.0,0.5,0.0,20,3,0.05614287620014746,-0.06285183662944238,-0.07666838000188614,0.30795454545454537,-0.03918659313591377,0.0028815306815300756,-0.05215272129904902,0.4166666666666667,-0.038599107446566916,-0.016986105623141623,-0.04219952742454225,0.4166666666666667,-0.011075698849897009,-0.024460160252790075,-0.03770095131416129,0.3777777777777777,-0.03377988369425631
0.0,1.0,0.0,0.5,0.0,10,5,0.123025385872918,0.004030673043328159,-0.07063512026014307,1.0,-0.06113335923927876,-0.019065235421834914,-0.0481298767922933,1.0,-0.05276525157413259,-0.031152249750707295,-0.04441013540879968,1.0,-0.0526159455207007,-0.06600040692359377,-0.05799057988463174,1.0,-0.017525404487106214
0.0,1.0,0.0,0.5,0.0,10,3,-0.012737885646491476,-0.13173259847608132,-0.10380151824151074,0.6045454545454544,0.0017032337724038893,0.04377135758984774,-0.020883862265155373,0.6666666666666666,-0.03994861406618966,-0.018335612242764365,-0.051523831693019884,0.6666666666666666,-0.010310118482460884,-0.02369457988535395,-0.06193287180523621,0.6444444444444444,-0.05464135873599241
0.0,1.0,0.0,0.5,0.5,20,5,0.14088059652913976,0.021885883699549913,-0.048111296552179605,0.5056818181818182,-0.003835667669975895,0.03823245614746795,-0.015364809641241983,0.5833333333333334,-0.048626975097079916,-0.027013973273654623,-0.03786819015405174,0.5833333333333334,-0.03138843999401442,-0.04477290139690748,-0.036258309871475825,0.5555555555555556,0.008638730501080135
0.0,1.0,0.0,0.5,0.5,20,3,0.0656323861472492,-0.053362326682340644,-0.07807905103125956,0.30795454545454537,-0.0032899268570921736,0.038778196960351674,-0.030106189144169182,0.4166666666666667,-0.04273943581559103,-0.02112643399216574,-0.04063158815792023,0.4166666666666667,-0.02155543874136201,-0.034939900144255076,-0.02957302469861889,0.3777777777777777,-0.022728447887428494
0.0,1.0,0.0,0.5,0.5,10,5,0.08124005729751649,-0.037754655532073356,-0.07507189375673362,1.0,-0.02888753662886956,0.013180587188574289,-0.03110301855900044,1.0,-0.05505115135207583,-0.03343814952865054,-0.06168543889332678,1.0,-0.04766353236064369,-0.061047993763536756,-0.0453663632039456,1.0,-0.027867369686117534
0.0,1.0,0.0,0.5,0.5,10,3,-0.028045820123150933,-0.14704053295274078,-0.09684460011787566,0.6045454545454544,-0.024577610847404507,0.01749051297003934,-0.020883862265155373,0.6666666666666666,-0.03544346231810436,-0.013830460494679064,-0.06114207431974383,0.6666666666666666,-0.04439460843697052,-0.057779069839863584,-0.04807412747952455,0.6444444444444444,-0.07253704113640491
0.0,1.0,0.0,0.75,0.0,20,5,0.09064462754718039,-0.028350085282409454,-0.043016799776789405,0.5056818181818182,-0.02491717085040468,0.017150952967039168,-0.03922011815288251,0.5833333333333334,-0.02865342127027326,-0.0070404194468479675,-0.03702951065017346,0.5833333333333334,-0.00615613389514813,-0.019540595298041197,-0.031619301962279134,0.5555555555555556,-0.012456952347057838
0.0,1.0,0.0,0.75,0.0,20,3,0.06993585926812429,-0.049058853561465554,-0.04744794814170061,0.30795454545454537,-0.002372037131468052,0.039696086685975795,-0.0402961750875368,0.4166666666666667,-0.020586429774100523,0.0010265720493247699,-0.03141906430738017,0.4166666666666667,-0.013006244559131241,-0.026390705962024308,-0.040151278114879396,0.3777777777777777,-0.01595708251807048
0.0,1.0,0.0,0.75,0.0,10,5,0.03133685955570087,-0.08765785327388897,-0.07534218550507432,1.0,-0.036644225419400156,0.005423898398043692,-0.054990194891975985,1.0,-0.07718778972124485,-0.055574787897819555,-0.07888653689611214,1.0,-0.01869973043759976,-0.032084191840492826,-0.02923663654274722,1.0,-0.05123890633448598
