score_variant,top_n,daily_replace_k,cap_min_pct,cap_bonus,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,val_excess_equal,hold_excess_equal
y_score,10,5,0.0,0.5,-0.028571031553002335,-0.4888618820264773,-0.11317684134558958,1.0,-0.02300968818955007,-11.907428639912244,-0.01700556806593223,1.0,-0.14327420995876405,0.01893696136184153
y_score,10,5,0.0,1.0,-0.09747339388432374,-2.3055354602902947,-0.11272578706785885,1.0,-0.0034869572817058936,-0.8995793155312922,-0.01881636814341714,1.0,-0.21217657229008546,0.03845969226968571
y_score,10,5,0.2,0.0,0.1307029431502129,1.7793443516915388,-0.08428137859585638,1.0,-0.02921076696169278,-4.867859712816309,-0.04427521849878291,1.0,0.015999764744451195,0.012735882589698821
y_score,10,5,0.2,0.25,0.08023703283816297,1.2244065862033433,-0.11660277954671339,1.0,-0.029599041983832675,-6.6619950338724445,-0.03828020171138957,1.0,-0.03446614556759875,0.012347607567558927
y_score,10,5,0.2,0.5,-0.024814085162139565,-0.4217597901135016,-0.10684293685950519,1.0,-0.02300968818955007,-11.907428639912244,-0.01700556806593223,1.0,-0.13951726356790128,0.01893696136184153
y_score,10,5,0.2,1.0,-0.09747339388432374,-2.3055354602902947,-0.11272578706785885,1.0,-0.0034869572817058936,-0.8995793155312922,-0.01881636814341714,1.0,-0.21217657229008546,0.03845969226968571
y_score,10,5,0.5,0.0,0.05550470737359059,0.8982058445973073,-0.10065504314714868,1.0,-0.037626415160989635,-10.60356573359586,-0.03112359878385329,1.0,-0.05919847103217113,0.004320234390401967
y_score,10,5,0.5,0.25,0.038956360730936224,0.7076967681847546,-0.09843195120430093,1.0,-0.039508491995816075,-14.718812465764712,-0.03369988534913926,1.0,-0.0757468176748255,0.0024381575555755264
y_score,10,5,0.5,0.5,-0.005620146857450825,-0.04043326649059477,-0.08641550152536981,1.0,-0.02574578761882307,-12.86799927099089,-0.01927147585670541,1.0,-0.12032332526321254,0.016200861932568533
y_score,10,5,0.5,1.0,-0.09747339388432374,-2.3055354602902947,-0.11272578706785885,1.0,-0.0034869572817058936,-0.8995793155312922,-0.01881636814341714,1.0,-0.21217657229008546,0.03845969226968571
y_score,10,5,0.8,0.0,0.0569824588703034,0.9583276865163364,-0.08970516867901235,1.0,-0.040357154973761133,-11.84185491727608,-0.030769829328470166,1.0,-0.05772071953545832,0.001589494577630468
y_score,10,5,0.8,0.25,0.035623522504367955,0.6828460641536173,-0.1132863222854622,1.0,-0.03581753298688106,-14.807342500212696,-0.025724967095288376,1.0,-0.07907965590139376,0.006129116564510539
y_score,10,5,0.8,0.5,-0.004045290004871527,-0.005989485969728787,-0.08065986655514423,1.0,-0.02214620849305582,-8.14189114452416,-0.019369307793881463,1.0,-0.11874846841063325,0.019800441058335783
y_score,10,5,0.8,1.0,-0.09747339388432374,-2.3055354602902947,-0.11272578706785885,1.0,-0.0034869572817058936,-0.8995793155312922,-0.01881636814341714,1.0,-0.21217657229008546,0.03845969226968571
